Date,Day,Week Day,Week DaySort,Day of Year,Is Weekend,Week Number,Start of Week,End of Week,MonthSort,Month,Start of Month,End of Month,Start of Next Month,End of Next Month,Quarter,Start of Quarter,End of Quarter,Year,Start of Year,End of Year,Month Year,Is Latest Month,Is Previous Month,Is Beyond Latest
2011-07-02T00:00:00,2,Saturday,7,183,1,27,2011-06-26T00:00:00,2011-07-02T00:00:00,7,July,2011-07-01T00:00:00,2011-07-31T00:00:00,2011-08-01T00:00:00,2011-08-31T00:00:00,3,2011-07-01T00:00:00,2011-09-30T00:00:00,2011,2011-01-01T00:00:00,2011-12-31T00:00:00,072011,0,0,0
2011-07-09T00:00:00,9,Saturday,7,190,1,28,2011-07-03T00:00:00,2011-07-09T00:00:00,7,July,2011-07-01T00:00:00,2011-07-31T00:00:00,2011-08-01T00:00:00,2011-08-31T00:00:00,3,2011-07-01T00:00:00,2011-09-30T00:00:00,2011,2011-01-01T00:00:00,2011-12-31T00:00:00,072011,0,0,0
2011-07-16T00:00:00,16,Saturday,7,197,1,29,2011-07-10T00:00:00,2011-07-16T00:00:00,7,July,2011-07-01T00:00:00,2011-07-31T00:00:00,2011-08-01T00:00:00,2011-08-31T00:00:00,3,2011-07-01T00:00:00,2011-09-30T00:00:00,2011,2011-01-01T00:00:00,2011-12-31T00:00:00,072011,0,0,0
2011-07-23T00:00:00,23,Saturday,7,204,1,30,2011-07-17T00:00:00,2011-07-23T00:00:00,7,July,2011-07-01T00:00:00,2011-07-31T00:00:00,2011-08-01T00:00:00,2011-08-31T00:00:00,3,2011-07-01T00:00:00,2011-09-30T00:00:00,2011,2011-01-01T00:00:00,2011-12-31T00:00:00,072011,0,0,0
2011-07-30T00:00:00,30,Saturday,7,211,1,31,2011-07-24T00:00:00,2011-07-30T00:00:00,7,July,2011-07-01T00:00:00,2011-07-31T00:00:00,2011-08-01T00:00:00,2011-08-31T00:00:00,3,2011-07-01T00:00:00,2011-09-30T00:00:00,2011,2011-01-01T00:00:00,2011-12-31T00:00:00,072011,0,0,0
2011-08-06T00:00:00,6,Saturday,7,218,1,32,2011-07-31T00:00:00,2011-08-06T00:00:00,8,August,2011-08-01T00:00:00,2011-08-31T00:00:00,2011-09-01T00:00:00,2011-09-30T00:00:00,3,2011-07-01T00:00:00,2011-09-30T00:00:00,2011,2011-01-01T00:00:00,2011-12-31T00:00:00,082011,0,0,0
2011-08-13T00:00:00,13,Saturday,7,225,1,33,2011-08-07T00:00:00,2011-08-13T00:00:00,8,August,2011-08-01T00:00:00,2011-08-31T00:00:00,2011-09-01T00:00:00,2011-09-30T00:00:00,3,2011-07-01T00:00:00,2011-09-30T00:00:00,2011,2011-01-01T00:00:00,2011-12-31T00:00:00,082011,0,0,0
2011-08-20T00:00:00,20,Saturday,7,232,1,34,2011-08-14T00:00:00,2011-08-20T00:00:00,8,August,2011-08-01T00:00:00,2011-08-31T00:00:00,2011-09-01T00:00:00,2011-09-30T00:00:00,3,2011-07-01T00:00:00,2011-09-30T00:00:00,2011,2011-01-01T00:00:00,2011-12-31T00:00:00,082011,0,0,0
2011-08-27T00:00:00,27,Saturday,7,239,1,35,2011-08-21T00:00:00,2011-08-27T00:00:00,8,August,2011-08-01T00:00:00,2011-08-31T00:00:00,2011-09-01T00:00:00,2011-09-30T00:00:00,3,2011-07-01T00:00:00,2011-09-30T00:00:00,2011,2011-01-01T00:00:00,2011-12-31T00:00:00,082011,0,0,0
2011-09-03T00:00:00,3,Saturday,7,246,1,36,2011-08-28T00:00:00,2011-09-03T00:00:00,9,September,2011-09-01T00:00:00,2011-09-30T00:00:00,2011-10-01T00:00:00,2011-10-31T00:00:00,3,2011-07-01T00:00:00,2011-09-30T00:00:00,2011,2011-01-01T00:00:00,2011-12-31T00:00:00,092011,0,0,0
2011-09-10T00:00:00,10,Saturday,7,253,1,37,2011-09-04T00:00:00,2011-09-10T00:00:00,9,September,2011-09-01T00:00:00,2011-09-30T00:00:00,2011-10-01T00:00:00,2011-10-31T00:00:00,3,2011-07-01T00:00:00,2011-09-30T00:00:00,2011,2011-01-01T00:00:00,2011-12-31T00:00:00,092011,0,0,0
2011-09-17T00:00:00,17,Saturday,7,260,1,38,2011-09-11T00:00:00,2011-09-17T00:00:00,9,September,2011-09-01T00:00:00,2011-09-30T00:00:00,2011-10-01T00:00:00,2011-10-31T00:00:00,3,2011-07-01T00:00:00,2011-09-30T00:00:00,2011,2011-01-01T00:00:00,2011-12-31T00:00:00,092011,0,0,0
2011-09-24T00:00:00,24,Saturday,7,267,1,39,2011-09-18T00:00:00,2011-09-24T00:00:00,9,September,2011-09-01T00:00:00,2011-09-30T00:00:00,2011-10-01T00:00:00,2011-10-31T00:00:00,3,2011-07-01T00:00:00,2011-09-30T00:00:00,2011,2011-01-01T00:00:00,2011-12-31T00:00:00,092011,0,0,0
2011-10-01T00:00:00,1,Saturday,7,274,1,40,2011-09-25T00:00:00,2011-10-01T00:00:00,10,October,2011-10-01T00:00:00,2011-10-31T00:00:00,2011-11-01T00:00:00,2011-11-30T00:00:00,4,2011-10-01T00:00:00,2011-12-31T00:00:00,2011,2011-01-01T00:00:00,2011-12-31T00:00:00,102011,0,0,0
2011-10-08T00:00:00,8,Saturday,7,281,1,41,2011-10-02T00:00:00,2011-10-08T00:00:00,10,October,2011-10-01T00:00:00,2011-10-31T00:00:00,2011-11-01T00:00:00,2011-11-30T00:00:00,4,2011-10-01T00:00:00,2011-12-31T00:00:00,2011,2011-01-01T00:00:00,2011-12-31T00:00:00,102011,0,0,0
2011-10-15T00:00:00,15,Saturday,7,288,1,42,2011-10-09T00:00:00,2011-10-15T00:00:00,10,October,2011-10-01T00:00:00,2011-10-31T00:00:00,2011-11-01T00:00:00,2011-11-30T00:00:00,4,2011-10-01T00:00:00,2011-12-31T00:00:00,2011,2011-01-01T00:00:00,2011-12-31T00:00:00,102011,0,0,0
2011-10-22T00:00:00,22,Saturday,7,295,1,43,2011-10-16T00:00:00,2011-10-22T00:00:00,10,October,2011-10-01T00:00:00,2011-10-31T00:00:00,2011-11-01T00:00:00,2011-11-30T00:00:00,4,2011-10-01T00:00:00,2011-12-31T00:00:00,2011,2011-01-01T00:00:00,2011-12-31T00:00:00,102011,0,0,0
2011-10-29T00:00:00,29,Saturday,7,302,1,44,2011-10-23T00:00:00,2011-10-29T00:00:00,10,October,2011-10-01T00:00:00,2011-10-31T00:00:00,2011-11-01T00:00:00,2011-11-30T00:00:00,4,2011-10-01T00:00:00,2011-12-31T00:00:00,2011,2011-01-01T00:00:00,2011-12-31T00:00:00,102011,0,0,0
2011-11-05T00:00:00,5,Saturday,7,309,1,45,2011-10-30T00:00:00,2011-11-05T00:00:00,11,November,2011-11-01T00:00:00,2011-11-30T00:00:00,2011-12-01T00:00:00,2011-12-31T00:00:00,4,2011-10-01T00:00:00,2011-12-31T00:00:00,2011,2011-01-01T00:00:00,2011-12-31T00:00:00,112011,0,0,0
2011-11-12T00:00:00,12,Saturday,7,316,1,46,2011-11-06T00:00:00,2011-11-12T00:00:00,11,November,2011-11-01T00:00:00,2011-11-30T00:00:00,2011-12-01T00:00:00,2011-12-31T00:00:00,4,2011-10-01T00:00:00,2011-12-31T00:00:00,2011,2011-01-01T00:00:00,2011-12-31T00:00:00,112011,0,0,0
2011-11-19T00:00:00,19,Saturday,7,323,1,47,2011-11-13T00:00:00,2011-11-19T00:00:00,11,November,2011-11-01T00:00:00,2011-11-30T00:00:00,2011-12-01T00:00:00,2011-12-31T00:00:00,4,2011-10-01T00:00:00,2011-12-31T00:00:00,2011,2011-01-01T00:00:00,2011-12-31T00:00:00,112011,0,0,0
2011-11-26T00:00:00,26,Saturday,7,330,1,48,2011-11-20T00:00:00,2011-11-26T00:00:00,11,November,2011-11-01T00:00:00,2011-11-30T00:00:00,2011-12-01T00:00:00,2011-12-31T00:00:00,4,2011-10-01T00:00:00,2011-12-31T00:00:00,2011,2011-01-01T00:00:00,2011-12-31T00:00:00,112011,0,0,0
2011-12-03T00:00:00,3,Saturday,7,337,1,49,2011-11-27T00:00:00,2011-12-03T00:00:00,12,December,2011-12-01T00:00:00,2011-12-31T00:00:00,2012-01-01T00:00:00,2012-01-31T00:00:00,4,2011-10-01T00:00:00,2011-12-31T00:00:00,2011,2011-01-01T00:00:00,2011-12-31T00:00:00,122011,0,0,0
2011-12-10T00:00:00,10,Saturday,7,344,1,50,2011-12-04T00:00:00,2011-12-10T00:00:00,12,December,2011-12-01T00:00:00,2011-12-31T00:00:00,2012-01-01T00:00:00,2012-01-31T00:00:00,4,2011-10-01T00:00:00,2011-12-31T00:00:00,2011,2011-01-01T00:00:00,2011-12-31T00:00:00,122011,0,0,0
2011-12-17T00:00:00,17,Saturday,7,351,1,51,2011-12-11T00:00:00,2011-12-17T00:00:00,12,December,2011-12-01T00:00:00,2011-12-31T00:00:00,2012-01-01T00:00:00,2012-01-31T00:00:00,4,2011-10-01T00:00:00,2011-12-31T00:00:00,2011,2011-01-01T00:00:00,2011-12-31T00:00:00,122011,0,0,0
2011-12-24T00:00:00,24,Saturday,7,358,1,52,2011-12-18T00:00:00,2011-12-24T00:00:00,12,December,2011-12-01T00:00:00,2011-12-31T00:00:00,2012-01-01T00:00:00,2012-01-31T00:00:00,4,2011-10-01T00:00:00,2011-12-31T00:00:00,2011,2011-01-01T00:00:00,2011-12-31T00:00:00,122011,0,0,0
2011-12-31T00:00:00,31,Saturday,7,365,1,53,2011-12-25T00:00:00,2011-12-31T00:00:00,12,December,2011-12-01T00:00:00,2011-12-31T00:00:00,2012-01-01T00:00:00,2012-01-31T00:00:00,4,2011-10-01T00:00:00,2011-12-31T00:00:00,2011,2011-01-01T00:00:00,2011-12-31T00:00:00,122011,0,0,0
2012-01-07T00:00:00,7,Saturday,7,7,1,1,2012-01-01T00:00:00,2012-01-07T00:00:00,1,January,2012-01-01T00:00:00,2012-01-31T00:00:00,2012-02-01T00:00:00,2012-02-29T00:00:00,1,2012-01-01T00:00:00,2012-03-31T00:00:00,2012,2012-01-01T00:00:00,2012-12-31T00:00:00,012012,0,0,0
2012-01-14T00:00:00,14,Saturday,7,14,1,2,2012-01-08T00:00:00,2012-01-14T00:00:00,1,January,2012-01-01T00:00:00,2012-01-31T00:00:00,2012-02-01T00:00:00,2012-02-29T00:00:00,1,2012-01-01T00:00:00,2012-03-31T00:00:00,2012,2012-01-01T00:00:00,2012-12-31T00:00:00,012012,0,0,0
2012-01-21T00:00:00,21,Saturday,7,21,1,3,2012-01-15T00:00:00,2012-01-21T00:00:00,1,January,2012-01-01T00:00:00,2012-01-31T00:00:00,2012-02-01T00:00:00,2012-02-29T00:00:00,1,2012-01-01T00:00:00,2012-03-31T00:00:00,2012,2012-01-01T00:00:00,2012-12-31T00:00:00,012012,0,0,0
2012-01-28T00:00:00,28,Saturday,7,28,1,4,2012-01-22T00:00:00,2012-01-28T00:00:00,1,January,2012-01-01T00:00:00,2012-01-31T00:00:00,2012-02-01T00:00:00,2012-02-29T00:00:00,1,2012-01-01T00:00:00,2012-03-31T00:00:00,2012,2012-01-01T00:00:00,2012-12-31T00:00:00,012012,0,0,0
2012-02-04T00:00:00,4,Saturday,7,35,1,5,2012-01-29T00:00:00,2012-02-04T00:00:00,2,February,2012-02-01T00:00:00,2012-02-29T00:00:00,2012-03-01T00:00:00,2012-03-31T00:00:00,1,2012-01-01T00:00:00,2012-03-31T00:00:00,2012,2012-01-01T00:00:00,2012-12-31T00:00:00,022012,0,0,0
2012-02-11T00:00:00,11,Saturday,7,42,1,6,2012-02-05T00:00:00,2012-02-11T00:00:00,2,February,2012-02-01T00:00:00,2012-02-29T00:00:00,2012-03-01T00:00:00,2012-03-31T00:00:00,1,2012-01-01T00:00:00,2012-03-31T00:00:00,2012,2012-01-01T00:00:00,2012-12-31T00:00:00,022012,0,0,0
2012-02-18T00:00:00,18,Saturday,7,49,1,7,2012-02-12T00:00:00,2012-02-18T00:00:00,2,February,2012-02-01T00:00:00,2012-02-29T00:00:00,2012-03-01T00:00:00,2012-03-31T00:00:00,1,2012-01-01T00:00:00,2012-03-31T00:00:00,2012,2012-01-01T00:00:00,2012-12-31T00:00:00,022012,0,0,0
2012-02-25T00:00:00,25,Saturday,7,56,1,8,2012-02-19T00:00:00,2012-02-25T00:00:00,2,February,2012-02-01T00:00:00,2012-02-29T00:00:00,2012-03-01T00:00:00,2012-03-31T00:00:00,1,2012-01-01T00:00:00,2012-03-31T00:00:00,2012,2012-01-01T00:00:00,2012-12-31T00:00:00,022012,0,0,0
2012-03-03T00:00:00,3,Saturday,7,63,1,9,2012-02-26T00:00:00,2012-03-03T00:00:00,3,March,2012-03-01T00:00:00,2012-03-31T00:00:00,2012-04-01T00:00:00,2012-04-30T00:00:00,1,2012-01-01T00:00:00,2012-03-31T00:00:00,2012,2012-01-01T00:00:00,2012-12-31T00:00:00,032012,0,0,0
2012-03-10T00:00:00,10,Saturday,7,70,1,10,2012-03-04T00:00:00,2012-03-10T00:00:00,3,March,2012-03-01T00:00:00,2012-03-31T00:00:00,2012-04-01T00:00:00,2012-04-30T00:00:00,1,2012-01-01T00:00:00,2012-03-31T00:00:00,2012,2012-01-01T00:00:00,2012-12-31T00:00:00,032012,0,0,0
2012-03-17T00:00:00,17,Saturday,7,77,1,11,2012-03-11T00:00:00,2012-03-17T00:00:00,3,March,2012-03-01T00:00:00,2012-03-31T00:00:00,2012-04-01T00:00:00,2012-04-30T00:00:00,1,2012-01-01T00:00:00,2012-03-31T00:00:00,2012,2012-01-01T00:00:00,2012-12-31T00:00:00,032012,0,0,0
2012-03-24T00:00:00,24,Saturday,7,84,1,12,2012-03-18T00:00:00,2012-03-24T00:00:00,3,March,2012-03-01T00:00:00,2012-03-31T00:00:00,2012-04-01T00:00:00,2012-04-30T00:00:00,1,2012-01-01T00:00:00,2012-03-31T00:00:00,2012,2012-01-01T00:00:00,2012-12-31T00:00:00,032012,0,0,0
2012-03-31T00:00:00,31,Saturday,7,91,1,13,2012-03-25T00:00:00,2012-03-31T00:00:00,3,March,2012-03-01T00:00:00,2012-03-31T00:00:00,2012-04-01T00:00:00,2012-04-30T00:00:00,1,2012-01-01T00:00:00,2012-03-31T00:00:00,2012,2012-01-01T00:00:00,2012-12-31T00:00:00,032012,0,0,0
2012-04-07T00:00:00,7,Saturday,7,98,1,14,2012-04-01T00:00:00,2012-04-07T00:00:00,4,April,2012-04-01T00:00:00,2012-04-30T00:00:00,2012-05-01T00:00:00,2012-05-31T00:00:00,2,2012-04-01T00:00:00,2012-06-30T00:00:00,2012,2012-01-01T00:00:00,2012-12-31T00:00:00,042012,0,0,0
2012-04-14T00:00:00,14,Saturday,7,105,1,15,2012-04-08T00:00:00,2012-04-14T00:00:00,4,April,2012-04-01T00:00:00,2012-04-30T00:00:00,2012-05-01T00:00:00,2012-05-31T00:00:00,2,2012-04-01T00:00:00,2012-06-30T00:00:00,2012,2012-01-01T00:00:00,2012-12-31T00:00:00,042012,0,0,0
2012-04-21T00:00:00,21,Saturday,7,112,1,16,2012-04-15T00:00:00,2012-04-21T00:00:00,4,April,2012-04-01T00:00:00,2012-04-30T00:00:00,2012-05-01T00:00:00,2012-05-31T00:00:00,2,2012-04-01T00:00:00,2012-06-30T00:00:00,2012,2012-01-01T00:00:00,2012-12-31T00:00:00,042012,0,0,0
2012-04-28T00:00:00,28,Saturday,7,119,1,17,2012-04-22T00:00:00,2012-04-28T00:00:00,4,April,2012-04-01T00:00:00,2012-04-30T00:00:00,2012-05-01T00:00:00,2012-05-31T00:00:00,2,2012-04-01T00:00:00,2012-06-30T00:00:00,2012,2012-01-01T00:00:00,2012-12-31T00:00:00,042012,0,0,0
2012-05-05T00:00:00,5,Saturday,7,126,1,18,2012-04-29T00:00:00,2012-05-05T00:00:00,5,May,2012-05-01T00:00:00,2012-05-31T00:00:00,2012-06-01T00:00:00,2012-06-30T00:00:00,2,2012-04-01T00:00:00,2012-06-30T00:00:00,2012,2012-01-01T00:00:00,2012-12-31T00:00:00,052012,0,0,0
2012-05-12T00:00:00,12,Saturday,7,133,1,19,2012-05-06T00:00:00,2012-05-12T00:00:00,5,May,2012-05-01T00:00:00,2012-05-31T00:00:00,2012-06-01T00:00:00,2012-06-30T00:00:00,2,2012-04-01T00:00:00,2012-06-30T00:00:00,2012,2012-01-01T00:00:00,2012-12-31T00:00:00,052012,0,0,0
2012-05-19T00:00:00,19,Saturday,7,140,1,20,2012-05-13T00:00:00,2012-05-19T00:00:00,5,May,2012-05-01T00:00:00,2012-05-31T00:00:00,2012-06-01T00:00:00,2012-06-30T00:00:00,2,2012-04-01T00:00:00,2012-06-30T00:00:00,2012,2012-01-01T00:00:00,2012-12-31T00:00:00,052012,0,0,0
2012-05-26T00:00:00,26,Saturday,7,147,1,21,2012-05-20T00:00:00,2012-05-26T00:00:00,5,May,2012-05-01T00:00:00,2012-05-31T00:00:00,2012-06-01T00:00:00,2012-06-30T00:00:00,2,2012-04-01T00:00:00,2012-06-30T00:00:00,2012,2012-01-01T00:00:00,2012-12-31T00:00:00,052012,0,0,0
2012-06-02T00:00:00,2,Saturday,7,154,1,22,2012-05-27T00:00:00,2012-06-02T00:00:00,6,June,2012-06-01T00:00:00,2012-06-30T00:00:00,2012-07-01T00:00:00,2012-07-31T00:00:00,2,2012-04-01T00:00:00,2012-06-30T00:00:00,2012,2012-01-01T00:00:00,2012-12-31T00:00:00,062012,0,0,0
2012-06-09T00:00:00,9,Saturday,7,161,1,23,2012-06-03T00:00:00,2012-06-09T00:00:00,6,June,2012-06-01T00:00:00,2012-06-30T00:00:00,2012-07-01T00:00:00,2012-07-31T00:00:00,2,2012-04-01T00:00:00,2012-06-30T00:00:00,2012,2012-01-01T00:00:00,2012-12-31T00:00:00,062012,0,0,0
2012-06-16T00:00:00,16,Saturday,7,168,1,24,2012-06-10T00:00:00,2012-06-16T00:00:00,6,June,2012-06-01T00:00:00,2012-06-30T00:00:00,2012-07-01T00:00:00,2012-07-31T00:00:00,2,2012-04-01T00:00:00,2012-06-30T00:00:00,2012,2012-01-01T00:00:00,2012-12-31T00:00:00,062012,0,0,0
2012-06-23T00:00:00,23,Saturday,7,175,1,25,2012-06-17T00:00:00,2012-06-23T00:00:00,6,June,2012-06-01T00:00:00,2012-06-30T00:00:00,2012-07-01T00:00:00,2012-07-31T00:00:00,2,2012-04-01T00:00:00,2012-06-30T00:00:00,2012,2012-01-01T00:00:00,2012-12-31T00:00:00,062012,0,0,0
2012-06-30T00:00:00,30,Saturday,7,182,1,26,2012-06-24T00:00:00,2012-06-30T00:00:00,6,June,2012-06-01T00:00:00,2012-06-30T00:00:00,2012-07-01T00:00:00,2012-07-31T00:00:00,2,2012-04-01T00:00:00,2012-06-30T00:00:00,2012,2012-01-01T00:00:00,2012-12-31T00:00:00,062012,0,0,0
2012-07-07T00:00:00,7,Saturday,7,189,1,27,2012-07-01T00:00:00,2012-07-07T00:00:00,7,July,2012-07-01T00:00:00,2012-07-31T00:00:00,2012-08-01T00:00:00,2012-08-31T00:00:00,3,2012-07-01T00:00:00,2012-09-30T00:00:00,2012,2012-01-01T00:00:00,2012-12-31T00:00:00,072012,0,0,0
2012-07-14T00:00:00,14,Saturday,7,196,1,28,2012-07-08T00:00:00,2012-07-14T00:00:00,7,July,2012-07-01T00:00:00,2012-07-31T00:00:00,2012-08-01T00:00:00,2012-08-31T00:00:00,3,2012-07-01T00:00:00,2012-09-30T00:00:00,2012,2012-01-01T00:00:00,2012-12-31T00:00:00,072012,0,0,0
2012-07-21T00:00:00,21,Saturday,7,203,1,29,2012-07-15T00:00:00,2012-07-21T00:00:00,7,July,2012-07-01T00:00:00,2012-07-31T00:00:00,2012-08-01T00:00:00,2012-08-31T00:00:00,3,2012-07-01T00:00:00,2012-09-30T00:00:00,2012,2012-01-01T00:00:00,2012-12-31T00:00:00,072012,0,0,0
2012-07-28T00:00:00,28,Saturday,7,210,1,30,2012-07-22T00:00:00,2012-07-28T00:00:00,7,July,2012-07-01T00:00:00,2012-07-31T00:00:00,2012-08-01T00:00:00,2012-08-31T00:00:00,3,2012-07-01T00:00:00,2012-09-30T00:00:00,2012,2012-01-01T00:00:00,2012-12-31T00:00:00,072012,0,0,0
2012-08-04T00:00:00,4,Saturday,7,217,1,31,2012-07-29T00:00:00,2012-08-04T00:00:00,8,August,2012-08-01T00:00:00,2012-08-31T00:00:00,2012-09-01T00:00:00,2012-09-30T00:00:00,3,2012-07-01T00:00:00,2012-09-30T00:00:00,2012,2012-01-01T00:00:00,2012-12-31T00:00:00,082012,0,0,0
2012-08-11T00:00:00,11,Saturday,7,224,1,32,2012-08-05T00:00:00,2012-08-11T00:00:00,8,August,2012-08-01T00:00:00,2012-08-31T00:00:00,2012-09-01T00:00:00,2012-09-30T00:00:00,3,2012-07-01T00:00:00,2012-09-30T00:00:00,2012,2012-01-01T00:00:00,2012-12-31T00:00:00,082012,0,0,0
2012-08-18T00:00:00,18,Saturday,7,231,1,33,2012-08-12T00:00:00,2012-08-18T00:00:00,8,August,2012-08-01T00:00:00,2012-08-31T00:00:00,2012-09-01T00:00:00,2012-09-30T00:00:00,3,2012-07-01T00:00:00,2012-09-30T00:00:00,2012,2012-01-01T00:00:00,2012-12-31T00:00:00,082012,0,0,0
2012-08-25T00:00:00,25,Saturday,7,238,1,34,2012-08-19T00:00:00,2012-08-25T00:00:00,8,August,2012-08-01T00:00:00,2012-08-31T00:00:00,2012-09-01T00:00:00,2012-09-30T00:00:00,3,2012-07-01T00:00:00,2012-09-30T00:00:00,2012,2012-01-01T00:00:00,2012-12-31T00:00:00,082012,0,0,0
2012-09-01T00:00:00,1,Saturday,7,245,1,35,2012-08-26T00:00:00,2012-09-01T00:00:00,9,September,2012-09-01T00:00:00,2012-09-30T00:00:00,2012-10-01T00:00:00,2012-10-31T00:00:00,3,2012-07-01T00:00:00,2012-09-30T00:00:00,2012,2012-01-01T00:00:00,2012-12-31T00:00:00,092012,0,0,0
2012-09-08T00:00:00,8,Saturday,7,252,1,36,2012-09-02T00:00:00,2012-09-08T00:00:00,9,September,2012-09-01T00:00:00,2012-09-30T00:00:00,2012-10-01T00:00:00,2012-10-31T00:00:00,3,2012-07-01T00:00:00,2012-09-30T00:00:00,2012,2012-01-01T00:00:00,2012-12-31T00:00:00,092012,0,0,0
2012-09-15T00:00:00,15,Saturday,7,259,1,37,2012-09-09T00:00:00,2012-09-15T00:00:00,9,September,2012-09-01T00:00:00,2012-09-30T00:00:00,2012-10-01T00:00:00,2012-10-31T00:00:00,3,2012-07-01T00:00:00,2012-09-30T00:00:00,2012,2012-01-01T00:00:00,2012-12-31T00:00:00,092012,0,0,0
2012-09-22T00:00:00,22,Saturday,7,266,1,38,2012-09-16T00:00:00,2012-09-22T00:00:00,9,September,2012-09-01T00:00:00,2012-09-30T00:00:00,2012-10-01T00:00:00,2012-10-31T00:00:00,3,2012-07-01T00:00:00,2012-09-30T00:00:00,2012,2012-01-01T00:00:00,2012-12-31T00:00:00,092012,0,0,0
2012-09-29T00:00:00,29,Saturday,7,273,1,39,2012-09-23T00:00:00,2012-09-29T00:00:00,9,September,2012-09-01T00:00:00,2012-09-30T00:00:00,2012-10-01T00:00:00,2012-10-31T00:00:00,3,2012-07-01T00:00:00,2012-09-30T00:00:00,2012,2012-01-01T00:00:00,2012-12-31T00:00:00,092012,0,0,0
2012-10-06T00:00:00,6,Saturday,7,280,1,40,2012-09-30T00:00:00,2012-10-06T00:00:00,10,October,2012-10-01T00:00:00,2012-10-31T00:00:00,2012-11-01T00:00:00,2012-11-30T00:00:00,4,2012-10-01T00:00:00,2012-12-31T00:00:00,2012,2012-01-01T00:00:00,2012-12-31T00:00:00,102012,0,0,0
2012-10-13T00:00:00,13,Saturday,7,287,1,41,2012-10-07T00:00:00,2012-10-13T00:00:00,10,October,2012-10-01T00:00:00,2012-10-31T00:00:00,2012-11-01T00:00:00,2012-11-30T00:00:00,4,2012-10-01T00:00:00,2012-12-31T00:00:00,2012,2012-01-01T00:00:00,2012-12-31T00:00:00,102012,0,0,0
2012-10-20T00:00:00,20,Saturday,7,294,1,42,2012-10-14T00:00:00,2012-10-20T00:00:00,10,October,2012-10-01T00:00:00,2012-10-31T00:00:00,2012-11-01T00:00:00,2012-11-30T00:00:00,4,2012-10-01T00:00:00,2012-12-31T00:00:00,2012,2012-01-01T00:00:00,2012-12-31T00:00:00,102012,0,0,0
2012-10-27T00:00:00,27,Saturday,7,301,1,43,2012-10-21T00:00:00,2012-10-27T00:00:00,10,October,2012-10-01T00:00:00,2012-10-31T00:00:00,2012-11-01T00:00:00,2012-11-30T00:00:00,4,2012-10-01T00:00:00,2012-12-31T00:00:00,2012,2012-01-01T00:00:00,2012-12-31T00:00:00,102012,0,0,0
2012-11-03T00:00:00,3,Saturday,7,308,1,44,2012-10-28T00:00:00,2012-11-03T00:00:00,11,November,2012-11-01T00:00:00,2012-11-30T00:00:00,2012-12-01T00:00:00,2012-12-31T00:00:00,4,2012-10-01T00:00:00,2012-12-31T00:00:00,2012,2012-01-01T00:00:00,2012-12-31T00:00:00,112012,0,0,0
2012-11-10T00:00:00,10,Saturday,7,315,1,45,2012-11-04T00:00:00,2012-11-10T00:00:00,11,November,2012-11-01T00:00:00,2012-11-30T00:00:00,2012-12-01T00:00:00,2012-12-31T00:00:00,4,2012-10-01T00:00:00,2012-12-31T00:00:00,2012,2012-01-01T00:00:00,2012-12-31T00:00:00,112012,0,0,0
2012-11-17T00:00:00,17,Saturday,7,322,1,46,2012-11-11T00:00:00,2012-11-17T00:00:00,11,November,2012-11-01T00:00:00,2012-11-30T00:00:00,2012-12-01T00:00:00,2012-12-31T00:00:00,4,2012-10-01T00:00:00,2012-12-31T00:00:00,2012,2012-01-01T00:00:00,2012-12-31T00:00:00,112012,0,0,0
2012-11-24T00:00:00,24,Saturday,7,329,1,47,2012-11-18T00:00:00,2012-11-24T00:00:00,11,November,2012-11-01T00:00:00,2012-11-30T00:00:00,2012-12-01T00:00:00,2012-12-31T00:00:00,4,2012-10-01T00:00:00,2012-12-31T00:00:00,2012,2012-01-01T00:00:00,2012-12-31T00:00:00,112012,0,0,0
2012-12-01T00:00:00,1,Saturday,7,336,1,48,2012-11-25T00:00:00,2012-12-01T00:00:00,12,December,2012-12-01T00:00:00,2012-12-31T00:00:00,2013-01-01T00:00:00,2013-01-31T00:00:00,4,2012-10-01T00:00:00,2012-12-31T00:00:00,2012,2012-01-01T00:00:00,2012-12-31T00:00:00,122012,0,0,0
2012-12-08T00:00:00,8,Saturday,7,343,1,49,2012-12-02T00:00:00,2012-12-08T00:00:00,12,December,2012-12-01T00:00:00,2012-12-31T00:00:00,2013-01-01T00:00:00,2013-01-31T00:00:00,4,2012-10-01T00:00:00,2012-12-31T00:00:00,2012,2012-01-01T00:00:00,2012-12-31T00:00:00,122012,0,0,0
2012-12-15T00:00:00,15,Saturday,7,350,1,50,2012-12-09T00:00:00,2012-12-15T00:00:00,12,December,2012-12-01T00:00:00,2012-12-31T00:00:00,2013-01-01T00:00:00,2013-01-31T00:00:00,4,2012-10-01T00:00:00,2012-12-31T00:00:00,2012,2012-01-01T00:00:00,2012-12-31T00:00:00,122012,0,0,0
2012-12-22T00:00:00,22,Saturday,7,357,1,51,2012-12-16T00:00:00,2012-12-22T00:00:00,12,December,2012-12-01T00:00:00,2012-12-31T00:00:00,2013-01-01T00:00:00,2013-01-31T00:00:00,4,2012-10-01T00:00:00,2012-12-31T00:00:00,2012,2012-01-01T00:00:00,2012-12-31T00:00:00,122012,0,0,0
